"Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"WaterBuffalo","GO:0098742(PANTHER)","GO:0098742(PANTHER)","79/64108","113/137104",5.38295298070185e-07,5.94990947236073e-06,2.89695534030071e-06,"XP_006055057.1/XP_006076240.4/XP_044794205.2/XP_044794202.2/XP_044794206.2/XP_025140186.1/XP_006076241.4/XP_025135608.3/XP_025135609.3/XP_025135607.3/XP_044794696.2/XP_044798153.2/XP_044798160.2/XP_044798156.2/XP_006072428.3/XP_044798162.1/XP_044798161.2/XP_006066542.3/XP_044783773.1/XP_044783774.1/XP_044783771.1/XP_044783772.1/XP_044783765.1/XP_044783764.1/XP_044783767.1/XP_044783769.1/XP_044783766.1/XP_025119578.1/XP_044783768.1/XP_006051459.4/XP_044783770.1/XP_044783517.2/XP_006076348.2/XP_006076349.2/XP_044784467.1/XP_006076347.2/XP_025124321.1/XP_025125575.3/XP_044787156.2/XP_044787159.2/XP_044787157.2/XP_025123821.3/XP_006047698.2/XP_025124998.1/XP_025124717.1/XP_006047701.1/XP_025124564.3/XP_044788027.1/XP_006072178.3/XP_006072179.3/XP_045019362.1/XP_044787957.2/XP_025124565.1/XP_044788314.1/XP_006067862.1/XP_044788663.1/XP_025126465.2/XP_044788313.1/XP_025126461.2/XP_045019577.1/XP_025126464.2/XP_025126460.3/XP_006074014.3/XP_045019583.1/XP_044788578.2/XP_044790327.2/XP_044790328.2/XP_044790330.2/XP_025129522.1/XP_044790329.2/XP_044790400.1/XP_044790467.1/XP_025129024.2/XP_044790396.2/XP_044790397.2/XP_044790398.2/XP_044790573.1/XP_006057635.2/XP_044790468.1",79
"WaterBuffalo","GO:0005007(InterPro)","GO:0005007(InterPro)","40/64108","49/137104",5.39004714193564e-07,5.94990947236073e-06,2.89695534030071e-06,"XP_025134255.2/XP_025134276.2/XP_006070665.3/XP_006070664.3/XP_044787227.1/XP_044787148.1/XP_044787189.1/XP_044787040.1/XP_044786982.1/XP_025134272.2/XP_044787255.1/XP_006070663.3/XP_044787281.1/XP_025146295.1/XP_025146299.1/XP_025146294.1/XP_025146300.1/XP_025146296.2/XP_025146297.1/XP_006045037.2/XP_006045035.2/XP_044803710.1/XP_025148744.1/XP_006076397.1/XP_025129998.1/XP_025130005.1/XP_025129997.1/XP_025129995.1/XP_025129996.1/XP_044791427.1/XP_044791426.1/XP_025129993.1/XP_044791425.1/XP_025130006.1/XP_025130004.1/XP_044791429.1/XP_025130007.1/XP_025129994.1/XP_025130008.1/XP_025130001.1",40
"WaterBuffalo","GO:0007098(PANTHER)","GO:0007098(PANTHER)","63/64108","86/137104",5.44623241261454e-07,5.99971131633553e-06,2.92120339290215e-06,"XP_044794158.2/XP_045021613.1/XP_045021608.1/XP_045021609.1/XP_045021611.1/XP_045021612.1/XP_045021610.1/XP_025143782.3/XP_025143783.3/XP_044800399.2/XP_045021991.1/XP_006049402.4/XP_006049406.4/XP_006049398.4/XP_025143787.3/XP_025143786.3/XP_025143792.3/XP_025143791.3/XP_006049397.4/XP_044800398.2/XP_006049400.4/XP_044800400.2/XP_006049396.4/XP_044800397.2/XP_044800401.2/XP_025143784.3/XP_045021990.1/XP_045021971.1/XP_045021972.1/XP_045021975.1/XP_045021973.1/XP_045021974.1/XP_044800402.2/XP_006049399.4/XP_025143785.3/XP_006078393.2/XP_044802367.1/XP_044802366.1/XP_006078395.2/XP_006078394.2/XP_025146639.2/XP_006078390.2/XP_025151631.1/XP_044781097.1/XP_006066558.2/XP_025151860.2/XP_006066555.2/XP_006066556.2/XP_006066557.2/XP_006066554.2/XP_006066255.2/XP_006044689.2/XP_006068864.2/XP_006072081.2/XP_006072080.2/XP_006075343.3/XP_025129201.2/XP_006079626.1/XP_044790753.1/XP_044790755.1/XP_044790756.1/XP_044790752.1/XP_044790754.1",63
"WaterBuffalo","GO:0001540(InterPro)","GO:0001540(InterPro)","32/64108","37/137104",5.81811931472575e-07,6.37054680521486e-06,3.10175972823338e-06,"XP_044801869.2/XP_044801879.2/XP_044801878.2/XP_044801876.2/XP_044801877.2/XP_044801881.2/XP_044801870.2/XP_044801868.2/XP_044801866.2/XP_044801867.2/XP_044801872.2/XP_044801880.2/XP_044801871.2/XP_044801882.2/XP_044801873.2/XP_044801874.2/XP_044801883.2/XP_006062756.1/XP_025148372.1/XP_006062759.1/XP_025148370.1/XP_006062757.1/XP_025148365.1/XP_025148371.1/XP_025148366.1/XP_025148367.1/XP_025148368.1/XP_006042167.1/XP_044785378.1/XP_044785380.1/XP_044785379.1/XP_006042164.1",32
"WaterBuffalo","GO:0005834(InterPro)","GO:0005834(InterPro)","32/64108","37/137104",5.81811931472575e-07,6.37054680521486e-06,3.10175972823338e-06,"XP_006062012.1/XP_044795016.1/XP_006062013.1/XP_025138010.3/XP_025138009.3/XP_025140320.1/XP_044801397.1/XP_006064603.1/XP_006057579.1/XP_025144277.1/XP_025144280.1/XP_025144279.1/XP_025144278.1/XP_006070942.1/XP_006078378.1/XP_044803290.1/XP_006078377.1/XP_044803137.1/XP_044803138.1/XP_006047898.1/XP_044803840.1/XP_006047894.1/XP_044803841.1/XP_044804122.1/XP_044781057.1/XP_006046402.1/XP_006046404.1/XP_006046403.1/XP_044786712.1/XP_006049959.2/XP_006049957.1/XP_006049958.1",32
"WaterBuffalo","GO:0031681(InterPro)","GO:0031681(InterPro)","32/64108","37/137104",5.81811931472575e-07,6.37054680521486e-06,3.10175972823338e-06,"XP_006062012.1/XP_044795016.1/XP_006062013.1/XP_025138010.3/XP_025138009.3/XP_025140320.1/XP_044801397.1/XP_006064603.1/XP_006057579.1/XP_025144277.1/XP_025144280.1/XP_025144279.1/XP_025144278.1/XP_006070942.1/XP_006078378.1/XP_044803290.1/XP_006078377.1/XP_044803137.1/XP_044803138.1/XP_006047898.1/XP_044803840.1/XP_006047894.1/XP_044803841.1/XP_044804122.1/XP_044781057.1/XP_006046402.1/XP_006046404.1/XP_006046403.1/XP_044786712.1/XP_006049959.2/XP_006049957.1/XP_006049958.1",32
"WaterBuffalo","GO:0002244(PANTHER)","GO:0002244(PANTHER)","34/64108","40/137104",6.08106073159849e-07,6.63165979180358e-06,3.2288932021852e-06,"XP_044795067.2/XP_006070256.3/XP_044798959.1/XP_044798967.1/XP_044798968.1/XP_044798965.1/XP_044798957.1/XP_044798961.1/XP_044798966.1/XP_044798956.1/XP_044798964.1/XP_044798962.1/XP_044798963.1/XP_044798960.1/XP_044798958.1/XP_006058374.2/NP_001277881.1/XP_044804299.2/XP_025149685.3/XP_025149679.3/XP_025149680.3/XP_025149678.3/XP_025149681.3/XP_045022711.1/XP_045022714.1/XP_044804298.2/XP_045022713.1/XP_044804297.2/XP_045022712.1/XP_025149683.3/XP_044804295.2/XP_025125443.1/XP_044789102.2/XP_006042746.1",34
"WaterBuffalo","GO:0008544(PANTHER)","GO:0008544(PANTHER)","34/64108","40/137104",6.08106073159849e-07,6.63165979180358e-06,3.2288932021852e-06,"XP_006053421.2/XP_006053422.2/XP_006053423.2/XP_006068700.3/XP_025135946.2/XP_045021264.1/XP_044797222.2/XP_045021263.1/XP_006073127.1/XP_006073128.1/XP_006073129.1/XP_006073125.1/XP_006073126.1/XP_044783138.2/XP_044783128.2/XP_044783130.2/XP_044783129.2/XP_044783140.2/XP_044783134.2/XP_044783136.2/XP_044783133.2/XP_025118498.3/XP_044783137.2/XP_044783142.2/XP_044783132.2/XP_044783139.2/XP_044783131.2/XP_025118509.3/XP_044783141.2/XP_044783135.2/XP_025118510.3/XP_025118511.3/XP_006068874.1/XP_006068875.1",34
"WaterBuffalo","GO:0001578(PANTHER)","GO:0001578(PANTHER)","55/64108","73/137104",6.19522106344006e-07,6.74258999273999e-06,3.28290408075338e-06,"XP_025117692.3/XP_044792131.2/XP_044792129.2/XP_025136879.3/XP_044796462.2/XP_044796467.2/XP_044796461.2/XP_044796463.2/XP_044796470.2/XP_044796466.2/XP_025138117.3/XP_044796464.2/XP_044796460.2/XP_044796469.2/XP_044796468.2/XP_044796465.2/XP_006075859.1/XP_025139895.1/XP_025139896.1/XP_006075860.1/XP_025141021.3/XP_025140654.1/XP_025140655.1/XP_025140652.3/XP_044798509.2/XP_045021578.1/XP_044798512.2/XP_044798510.2/XP_044798321.2/XP_025140649.3/XP_044798513.2/XP_025140650.3/XP_044798511.2/XP_044800212.2/XP_006060955.3/XP_006060956.4/XP_025151807.2/XP_044781199.1/XP_044781194.1/XP_044781197.1/XP_044781196.1/XP_044781198.1/XP_044781195.1/XP_044781200.1/XP_025123183.3/XP_006069947.3/XP_006072101.1/XP_006072102.1/XP_025126564.3/XP_025126563.3/XP_025129473.3/XP_044790548.2/XP_025129474.3/XP_044790549.2/XP_044790550.2",55
"WaterBuffalo","GO:0043488(PANTHER)","GO:0043488(PANTHER)","64/64108","88/137104",6.84083093923578e-07,7.43032138089337e-06,3.61775406912016e-06,"XP_006051052.1/XP_006051054.1/XP_006051053.1/XP_006051055.1/XP_006051056.1/XP_044793953.1/XP_044793956.1/XP_044793957.1/XP_044793950.1/XP_044793955.1/XP_044793954.1/XP_044793951.1/XP_025134349.1/XP_044793948.1/XP_044793942.1/XP_044793943.1/XP_044793945.1/XP_044793947.1/XP_044793952.1/XP_044793962.1/XP_044793937.1/XP_044793938.1/XP_044793961.1/XP_044793960.1/XP_044793949.1/XP_044793939.1/XP_044793944.1/XP_044793946.1/XP_044793941.1/XP_044793940.1/XP_006062921.1/XP_025136448.1/XP_006062922.2/XP_006068965.2/XP_025150913.1/XP_025150908.1/XP_025150907.1/XP_025150911.1/XP_025150912.1/XP_025150910.1/XP_025150909.1/XP_044782147.1/XP_044782150.1/XP_025117304.1/XP_044782149.1/XP_006049231.1/XP_044782148.1/XP_044782152.1/XP_044782151.1/XP_025117310.1/XP_025117299.1/XP_006049226.1/XP_006049225.1/XP_006063450.1/XP_006080238.1/XP_006080239.1/XP_006080242.1/XP_006080240.1/XP_006080246.1/XP_006080245.1/XP_006080247.1/XP_006080241.1/XP_006080244.1/XP_006080243.1",64
"WaterBuffalo","GO:0070374(PANTHER)","GO:0070374(PANTHER)","77/64108","110/137104",6.87995132191599e-07,7.45786723295694e-06,3.63116588716703e-06,"XP_006056790.1/XP_025143122.3/XP_006056789.1/XP_044799993.1/XP_044795322.2/XP_006060173.3/XP_006060174.3/XP_044795323.2/XP_044796512.1/XP_044796788.1/XP_044796786.1/XP_044796787.1/XP_044799933.2/XP_044799935.2/XP_044799932.2/XP_045021844.1/XP_044799936.2/XP_025141481.3/XP_025141478.3/XP_044799934.2/XP_044799216.2/XP_025133567.1/XP_044799218.2/XP_006062329.3/XP_044799219.2/XP_044803710.1/XP_006042091.1/XP_025148744.1/XP_006076397.1/XP_006042090.1/XP_006063463.1/XP_025120712.1/XP_044785201.1/XP_025122013.1/XP_044785199.1/XP_044785200.1/XP_025122011.1/XP_025122012.1/XP_044785296.1/XP_025122020.1/XP_025122009.1/XP_025122017.1/XP_025122021.1/XP_025122014.1/XP_025122195.1/XP_044785299.1/XP_025122015.1/XP_006051661.2/XP_044785424.2/XP_025122397.2/XP_006051662.2/XP_025122202.1/XP_025122022.1/XP_025122018.1/XP_044785297.1/XP_044785298.1/XP_025122010.1/XP_025122024.1/XP_006074138.1/XP_025122019.1/XP_025122025.1/XP_025122023.1/XP_025123320.1/XP_006053054.1/XP_006078273.2/XP_025122811.1/XP_025123747.1/XP_025122809.1/XP_006065637.1/XP_006078272.2/XP_044791505.1/XP_025130328.1/XP_044791506.1/XP_044790466.1/XP_025130327.1/XP_044791504.1/XP_006079274.1",77
"WaterBuffalo","GO:0003333(PANTHER)","GO:0003333(PANTHER)","88/64108","129/137104",6.94907703021054e-07,7.51776397280262e-06,3.66032905026533e-06,"XP_006058633.4/XP_044790472.2/XP_025131548.3/XP_044790478.1/XP_044790474.2/XP_025135470.1/XP_025135472.1/XP_025135471.1/XP_044797602.1/XP_044797603.1/XP_025139820.2/XP_045021388.1/XP_006061721.2/XP_025141959.2/XP_025141958.2/XP_025148170.2/XP_025148167.2/XP_025148166.2/XP_006041260.2/XP_006041261.2/XP_025148171.2/XP_044803372.1/XP_006041268.4/XP_044803373.1/XP_006043936.4/XP_025151196.3/XP_025151197.3/XP_025151851.1/XP_006066529.1/XP_044781246.1/XP_025151875.1/XP_025151852.1/XP_044781220.1/XP_044781222.1/XP_006066584.1/XP_044781221.1/XP_006066585.1/XP_006043935.4/XP_006076116.3/XP_025119263.1/XP_006077466.1/XP_006045652.3/XP_006081032.2/XP_044788139.1/XP_044788141.1/XP_044788140.1/XP_044788143.1/XP_025124292.2/XP_044788142.1/XP_025123861.1/XP_025124295.2/XP_006061453.3/XP_044788118.1/XP_044788117.1/XP_044788119.1/XP_044788120.1/XP_044788121.1/XP_006047724.1/XP_006047725.1/XP_044787887.1/XP_044788024.1/XP_006061441.1/XP_044787886.1/XP_044787885.1/XP_025124560.1/XP_025124559.1/XP_025124558.1/XP_025124561.1/XP_044788023.1/XP_025124712.1/XP_044788018.1/XP_044788020.1/XP_044788021.1/XP_044788022.1/XP_044788019.1/XP_006047722.1/XP_025126311.1/XP_044788583.1/XP_025126306.1/XP_025126307.1/XP_025126308.1/XP_025126309.1/XP_025127863.1/XP_006053354.1/XP_044792802.1/XP_044792801.1/XP_006045727.1/XP_006045726.1",88
"WaterBuffalo","GO:0031122(PANTHER)","GO:0031122(PANTHER)","92/64108","136/137104",7.04210592601566e-07,7.60322990418424e-06,3.70194161386481e-06,"XP_025132154.1/XP_025132289.1/XP_025132194.1/XP_044783320.1/XP_044801457.2/XP_044783432.1/XP_044783347.1/XP_044788081.1/XP_006060696.2/XP_006066388.4/XP_006077154.3/XP_025141074.3/XP_025141075.3/XP_006050954.4/XP_044799594.2/XP_025142391.3/XP_025142392.3/XP_044800850.1/XP_025144394.1/XP_025144395.1/XP_025144392.1/XP_025144393.1/XP_025145860.1/XP_006057791.2/XP_044804124.1/XP_025149205.3/XP_025149204.3/XP_006041642.2/XP_044804125.1/XP_025149414.1/XP_025149206.3/XP_025149203.3/XP_006041640.2/XP_044781855.2/XP_006054853.1/XP_045018323.1/XP_025116832.1/XP_045018320.1/XP_045018322.1/XP_044781853.2/XP_045018325.1/XP_045018324.1/XP_045018321.1/XP_044781854.2/XP_025117097.3/XP_006061116.3/XP_025117099.3/XP_006061115.3/XP_025116831.1/XP_044783125.2/XP_044783126.2/XP_025118497.3/XP_044783127.2/XP_006076534.3/XP_025118361.1/XP_025118360.1/XP_044785016.1/XP_044786171.1/XP_025123499.2/XP_045018952.1/XP_045018951.1/XP_044786170.1/XP_044786167.1/XP_044786168.1/XP_044786172.1/XP_045018954.1/XP_045018953.1/XP_044786165.1/XP_044786163.1/XP_044786164.1/XP_025123496.2/XP_025123503.2/XP_044786166.1/XP_044786169.1/XP_006068821.2/XP_044787162.1/XP_006068826.1/XP_044789307.2/XP_044789305.2/XP_006072822.1/XP_025127111.1/XP_044789308.2/XP_044789306.2/XP_006076225.4/XP_006058350.3/XP_044790181.2/XP_044790180.2/XP_006051844.3/XP_025130078.1/XP_025130079.1/XP_044792265.2/XP_025131400.3",92
"WaterBuffalo","GO:0003688(PANTHER)","GO:0003688(PANTHER)","43/64108","54/137104",7.51634727212509e-07,8.06704994354812e-06,3.92777125820065e-06,"XP_044793077.2/XP_025133758.2/XP_006080571.2/XP_006080572.2/XP_025117505.1/XP_025117495.1/XP_006068674.2/XP_006068675.2/XP_025135955.2/XP_025144537.3/XP_025144538.3/XP_025144536.3/XP_044802526.1/XP_006053532.1/XP_044802525.1/XP_006053531.1/XP_006058137.3/XP_006058138.3/XP_006058136.3/XP_006058139.3/XP_025150368.3/XP_006058135.3/XP_025150367.3/XP_025120167.3/XP_025120170.3/XP_025120168.3/XP_025120169.3/XP_006066101.4/XP_025120165.3/XP_025120166.3/XP_025120164.3/XP_044784072.2/XP_025122939.1/XP_006065602.1/XP_025132292.1/XP_025132294.1/XP_025132295.1/XP_025132297.1/XP_044793249.1/XP_025132293.1/XP_044793250.1/XP_044793246.1/XP_044793248.1",43
"WaterBuffalo","GO:0005007(PANTHER)","GO:0005007(PANTHER)","43/64108","54/137104",7.51634727212509e-07,8.06704994354812e-06,3.92777125820065e-06,"XP_025134255.2/XP_025134276.2/XP_006070665.3/XP_006070664.3/XP_044787227.1/XP_044787148.1/XP_044787189.1/XP_044787040.1/XP_044786982.1/XP_025134272.2/XP_044787255.1/XP_006070663.3/XP_044787281.1/XP_025146295.1/XP_025146299.1/XP_044802220.1/XP_025146294.1/XP_025146300.1/XP_025146268.1/XP_025146267.1/XP_025146296.2/XP_025146297.1/XP_006045037.2/XP_006045035.2/XP_044803710.1/XP_025148744.1/XP_006076397.1/XP_025129998.1/XP_025130005.1/XP_025129997.1/XP_025129995.1/XP_025129996.1/XP_044791427.1/XP_044791426.1/XP_025129993.1/XP_044791425.1/XP_025130006.1/XP_025130004.1/XP_044791429.1/XP_025130007.1/XP_025129994.1/XP_025130008.1/XP_025130001.1",43
"WaterBuffalo","GO:0034993(PANTHER)","GO:0034993(PANTHER)","43/64108","54/137104",7.51634727212509e-07,8.06704994354812e-06,3.92777125820065e-06,"XP_044796795.2/XP_044796796.2/XP_044796792.2/XP_044796798.2/XP_044796797.2/XP_044796793.2/XP_044796794.2/XP_044802352.2/XP_006074744.3/XP_044802353.2/XP_006064457.1/XP_025119352.2/XP_045019454.1/XP_044786804.2/XP_044786802.2/XP_044786803.2/XP_045019455.1/XP_045019452.1/XP_045019453.1/XP_045019457.1/XP_025125301.3/XP_045019456.1/XP_044786800.2/XP_006065104.4/XP_044788764.1/XP_025127238.2/XP_044788765.1/XP_044788766.1/XP_025127257.3/XP_025127255.3/XP_044788767.1/XP_044792023.1/XP_044792027.1/XP_044792030.1/XP_044792022.1/XP_044792018.1/XP_044792019.1/XP_044792024.1/XP_044792028.1/XP_044792021.1/XP_044792026.1/XP_044792029.1/XP_044792020.1",43
"WaterBuffalo","GO:0005078(InterPro)","GO:0005078(InterPro)","27/64108","30/137104",8.20149971378123e-07,8.7850056222716e-06,4.27733717130218e-06,"XP_044795050.1/XP_044795048.1/XP_006070230.1/XP_044795046.1/XP_044795051.1/XP_006070226.1/XP_044795049.1/XP_006070232.1/XP_044795047.1/XP_006076929.2/XP_025131061.1/XP_006076930.2/XP_025131063.1/XP_025131072.1/XP_025131064.1/XP_025131069.1/XP_025131062.1/XP_006076931.2/XP_006076934.2/XP_025131067.1/XP_025131065.1/XP_025131071.1/XP_025131070.1/XP_025131068.1/XP_006076937.2/XP_025131066.1/XP_025131060.1",27
"WaterBuffalo","GO:0030496(PANTHER)","GO:0030496(PANTHER)","68/64108","95/137104",8.23798919133788e-07,8.80668667002984e-06,4.28789347091956e-06,"XP_044795559.1/XP_025136821.1/XP_044795467.1/XP_044795561.1/XP_044795562.1/XP_025136985.1/XP_044795560.1/XP_044795468.1/XP_025136988.1/XP_006075849.1/XP_006075850.1/XP_006075848.1/XP_006077154.3/XP_006043250.3/XP_006043249.3/XP_025142304.3/XP_006044219.1/XP_006058894.1/XP_006078393.2/XP_044802367.1/XP_044802366.1/XP_006078395.2/XP_006078394.2/XP_025146639.2/XP_006078390.2/XP_025151683.3/XP_006073124.4/XP_006056230.3/XP_006056231.3/XP_044780746.2/XP_025116483.3/XP_025117812.2/XP_025117810.2/XP_025117814.1/XP_025117816.2/XP_025117813.1/XP_025117818.1/XP_025117817.2/XP_006060888.3/XP_045018952.1/XP_045018951.1/XP_045018954.1/XP_045018953.1/XP_025125624.2/XP_025125628.2/XP_025125626.2/XP_025125623.2/XP_044788186.2/XP_006068846.3/XP_025125625.2/XP_025125627.2/XP_006053302.1/XP_006053301.1/XP_006072031.2/XP_044790862.1/XP_044790863.1/XP_025129473.3/XP_044790548.2/XP_025129474.3/XP_044790549.2/XP_044790550.2/XP_044791906.2/XP_044791910.1/XP_044791908.2/XP_006049998.2/XP_044791909.2/XP_044791907.1/XP_006057214.4",68
"WaterBuffalo","GO:0002224(PANTHER)","GO:0002224(PANTHER)","41/64108","51/137104",8.51063031935384e-07,9.06240006500939e-06,4.41239793415781e-06,"XP_025134731.2/NP_001277832.1/XP_006057277.3/XP_025134732.2/XP_006057276.3/NP_001277847.1/XP_006057312.1/XP_025140968.1/XP_006057314.1/XP_025145949.1/XP_025145948.1/XP_025145950.1/XP_025145951.1/XP_025145947.1/XP_044801917.2/XP_044801918.2/XP_025145945.2/XP_044801915.2/XP_006055966.2/XP_044785780.1/XP_025122835.2/XP_006070179.3/XP_025122836.2/XP_006070178.3/XP_044785781.1/NP_001277820.1/XP_006070177.3/XP_006061784.1/XP_006044084.3/XP_006044083.3/XP_044792367.1/XP_006077124.1/NP_001277867.1/XP_006077120.3/XP_006077121.3/XP_044792364.2/XP_044792366.2/XP_044792365.2/XP_025131550.1/NP_001277857.1/XP_044792363.2",41
"WaterBuffalo","GO:0008543(InterPro)","GO:0008543(InterPro)","41/64108","51/137104",8.51063031935384e-07,9.06240006500939e-06,4.41239793415781e-06,"XP_025134255.2/XP_025134276.2/XP_006070665.3/XP_006070664.3/XP_044787227.1/XP_044787148.1/XP_044787189.1/XP_044787040.1/XP_044786982.1/XP_025134272.2/XP_044787255.1/XP_006070663.3/XP_044787281.1/XP_025143003.3/XP_025146295.1/XP_025146299.1/XP_025146294.1/XP_025146300.1/XP_025146296.2/XP_025146297.1/XP_006045037.2/XP_006045035.2/XP_044803710.1/XP_025148744.1/XP_006076397.1/XP_025129998.1/XP_025130005.1/XP_025129997.1/XP_025129995.1/XP_025129996.1/XP_044791427.1/XP_044791426.1/XP_025129993.1/XP_044791425.1/XP_025130006.1/XP_025130004.1/XP_044791429.1/XP_025130007.1/XP_025129994.1/XP_025130008.1/XP_025130001.1",41
"WaterBuffalo","GO:0000045(PANTHER)","GO:0000045(PANTHER)","116/64108","179/137104",8.73477069242874e-07,9.28283473587525e-06,4.51972551618552e-06,"XP_006074078.1/XP_006046442.3/XP_025134020.3/XP_025134414.1/XP_044794869.1/XP_025135881.1/XP_025135880.1/XP_006055783.1/XP_044794868.1/XP_006049728.1/XP_025136281.2/XP_025136282.2/XP_025136283.2/XP_025136289.2/XP_044795114.2/XP_025136286.2/XP_025136290.2/XP_006079767.1/XP_025136284.2/XP_025136291.2/XP_006042025.1/XP_006042026.1/XP_025140009.1/XP_006058541.1/XP_006075928.3/XP_045021499.1/XP_025142422.1/XP_025142421.1/XP_025144355.1/XP_025144356.1/XP_025144353.1/XP_044800538.2/XP_006052220.4/XP_025144351.1/XP_025144352.1/XP_006041819.2/XP_025144945.2/XP_044801228.1/XP_044801229.1/XP_025145119.3/XP_006041818.2/XP_045022147.1/XP_044801230.1/XP_045022146.1/XP_025144944.2/XP_006059416.2/XP_006059413.2/XP_006059414.2/XP_025148043.3/XP_044803541.2/XP_044803642.1/XP_006075959.2/XP_006068421.1/XP_044803538.2/XP_044803540.2/XP_006070864.2/XP_006070865.2/XP_006070866.2/XP_006070863.2/XP_006068202.2/XP_044780880.1/XP_025117280.1/XP_044782136.1/XP_025117279.1/XP_025117281.1/XP_006049049.1/XP_006048138.1/XP_006048139.1/XP_025119523.1/XP_006048140.1/XP_006049050.1/XP_006063462.3/XP_025120835.1/XP_025120834.1/XP_006069004.2/XP_044784689.1/XP_006069003.2/XP_006042453.1/XP_044785134.1/XP_006042451.1/XP_006042449.1/XP_006042446.1/XP_044785132.1/XP_006042452.1/XP_006051648.1/XP_044785133.1/XP_006042445.1/XP_044785131.1/XP_006042444.1/XP_044786245.2/XP_006045579.3/XP_006045582.3/XP_006045581.3/XP_006045580.3/XP_025123631.3/XP_006080713.2/XP_044789065.2/XP_044789246.2/XP_044789066.2/XP_025126905.2/XP_006076988.4/XP_044789561.1/XP_006077521.1/XP_044789562.1/XP_044789560.1/XP_044789558.1/XP_044789559.1/XP_006077517.1/XP_025127886.1/XP_025129300.1/XP_044790677.1/XP_044790676.1/XP_006057019.1/XP_025133180.1/XP_006075650.2/XP_006075651.2",116
"WaterBuffalo","GO:0045505(InterPro)","GO:0045505(InterPro)","51/64108","67/137104",9.19689953702838e-07,9.73578036927614e-06,4.74026051384255e-06,"XP_044786444.2/XP_006078189.4/XP_025135399.1/XP_044794563.2/XP_044794562.2/XP_025135400.1/XP_006062935.4/XP_045020778.1/XP_044795198.2/XP_045020775.1/XP_045020776.1/XP_045020773.1/XP_044795199.2/XP_045020774.1/XP_006062940.4/XP_045020772.1/XP_045020777.1/XP_044799047.2/XP_044802461.2/XP_044802462.2/XP_006055892.4/XP_044784959.2/XP_044785745.2/XP_006056381.4/XP_044785746.2/XP_044785747.2/XP_025126742.3/XP_045019582.1/XP_044790301.1/XP_044790291.1/XP_044790216.2/XP_044790303.1/XP_044790296.1/XP_025127985.3/XP_044790294.2/XP_044790304.1/XP_044790298.1/XP_044790297.1/XP_044790290.2/XP_044790288.2/XP_025127987.2/XP_044790299.1/XP_044790305.1/XP_044790302.1/XP_044790292.2/XP_044790293.2/XP_044790295.1/XP_044790300.1/XP_025127980.3/XP_044790289.2/XP_025130344.3",51
"WaterBuffalo","GO:0051959(InterPro)","GO:0051959(InterPro)","51/64108","67/137104",9.19689953702838e-07,9.73578036927614e-06,4.74026051384255e-06,"XP_044786444.2/XP_006078189.4/XP_025135399.1/XP_044794563.2/XP_044794562.2/XP_025135400.1/XP_006062935.4/XP_045020778.1/XP_044795198.2/XP_045020775.1/XP_045020776.1/XP_045020773.1/XP_044795199.2/XP_045020774.1/XP_006062940.4/XP_045020772.1/XP_045020777.1/XP_044799047.2/XP_044802461.2/XP_044802462.2/XP_006055892.4/XP_044784959.2/XP_044785745.2/XP_006056381.4/XP_044785746.2/XP_044785747.2/XP_025126742.3/XP_045019582.1/XP_044790301.1/XP_044790291.1/XP_044790216.2/XP_044790303.1/XP_044790296.1/XP_025127985.3/XP_044790294.2/XP_044790304.1/XP_044790298.1/XP_044790297.1/XP_044790290.2/XP_044790288.2/XP_025127987.2/XP_044790299.1/XP_044790305.1/XP_044790302.1/XP_044790292.2/XP_044790293.2/XP_044790295.1/XP_044790300.1/XP_025127980.3/XP_044790289.2/XP_025130344.3",51
"WaterBuffalo","GO:0008333(PANTHER)","GO:0008333(PANTHER)","72/64108","102/137104",9.4327070754719e-07,9.96594002905608e-06,4.85232310212538e-06,"XP_044794199.1/XP_006056130.1/XP_006052968.1/XP_044799211.1/XP_044799435.2/XP_044799209.1/XP_044799210.1/XP_006052967.1/XP_025142092.1/XP_006042817.1/XP_025133432.2/XP_006041099.1/XP_044802092.2/XP_025150213.1/XP_006066313.1/XP_006076317.1/XP_044784481.1/XP_025120839.1/XP_044784435.1/XP_025120753.1/XP_044784434.1/XP_006074774.1/XP_006074775.1/XP_006074776.1/XP_025122323.1/XP_006042155.1/XP_025122320.1/XP_025122318.1/XP_025122317.1/XP_025122316.1/XP_025122319.1/XP_025122325.1/XP_025122326.1/XP_025122322.1/XP_025122327.1/XP_006060485.1/XP_025127853.1/XP_025128478.1/XP_025128483.1/XP_025128484.1/XP_025127852.1/XP_025127856.1/XP_025127851.1/XP_025127860.1/XP_045019875.1/XP_025128477.1/XP_025127850.1/XP_025128487.1/XP_025128488.1/XP_025127857.1/XP_025127855.1/XP_025127858.1/XP_025127861.2/XP_025128486.1/XP_025128485.1/XP_006078910.1/XP_025128250.1/XP_025128481.1/XP_025128482.1/XP_025127854.1/XP_025128479.1/XP_045019876.1/XP_025130497.2/XP_044791817.2/XP_025130499.2/XP_025130498.1/XP_044791818.1/XP_044791819.1/XP_044793409.1/XP_025133002.1/XP_044793410.1/XP_006076717.1",72
