species,latitude,longitude,country,year,dataset,basisOfRecord
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Viet Nam,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Viet Nam,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Viet Nam,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,India,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,India,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,India,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,India,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,India,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,India,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,India,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,India,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,India,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,India,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,India,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,India,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,India,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,India,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,India,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,India,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",26.15,94.56,India,Unknown,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,India,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,India,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,India,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",8.93704,38.93762,Ethiopia,Unknown,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",-28.7306,25.52734,South Africa,Unknown,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",-28.7306,25.52734,South Africa,Unknown,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",-28.7306,25.52734,South Africa,Unknown,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",-19.25495,47.21973,Madagascar,Unknown,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",42.37738,-71.11282,United States of America,Unknown,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",42.37738,-71.11282,United States of America,Unknown,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Unknown,Unknown,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Unknown,Unknown,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",8.5657,40.4668,Ethiopia,Unknown,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",42.37738,-71.11282,United States of America,Unknown,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",42.37738,-71.11282,United States of America,Unknown,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",42.37738,-71.11282,United States of America,Unknown,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,India,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,India,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,India,Unknown,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Unknown,Unknown,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Unknown,Unknown,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Bangladesh,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Bangladesh,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Bangladesh,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Bangladesh,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Bangladesh,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Bangladesh,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Bangladesh,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Bangladesh,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Bangladesh,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Bangladesh,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Bangladesh,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Bangladesh,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Bangladesh,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Bangladesh,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Bangladesh,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Bangladesh,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Bangladesh,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Bangladesh,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Bangladesh,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Bangladesh,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Bangladesh,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Bangladesh,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Bangladesh,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Bangladesh,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Bangladesh,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Bangladesh,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Bangladesh,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Bangladesh,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Bangladesh,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Bangladesh,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Bangladesh,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,"Korea, Republic of",Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,"Korea, Republic of",Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,"Korea, Republic of",Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,"Korea, Republic of",Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,"Korea, Republic of",Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,"Korea, Republic of",Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,"Korea, Republic of",Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,"Korea, Republic of",Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,"Korea, Republic of",Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,"Korea, Republic of",Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,"Korea, Republic of",Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,"Korea, Republic of",Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,"Korea, Republic of",Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,"Korea, Republic of",Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,"Korea, Republic of",Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,"Korea, Republic of",Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,"Korea, Republic of",Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,"Korea, Republic of",Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",4.53,38.5,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",4.53,38.5,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",4.53,38.5,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",4.53,38.5,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",4.53,38.5,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",14.28,37.31,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",14.28,37.31,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",14.28,37.31,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",14.28,37.31,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",14.28,37.31,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",10.55,36.26,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",10.55,36.26,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",10.55,36.26,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",10.55,36.26,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",10.55,36.26,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",10.55,36.26,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",9.34,37.06,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",9.34,37.06,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",9.34,37.06,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",9.34,37.06,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",9.34,37.06,Ethiopia,Unknown,Unknown,MATERIAL_SAMPLE
"Bos indicus Linnaeus, 1758",-25.19861,46.633057,Madagascar,Unknown,Andrahomana Cave (historical collections),MATERIAL_CITATION
"Bos indicus Linnaeus, 1758",-25.19861,46.633057,Madagascar,Unknown,Andrahomana Cave (2002-2003 collections),MATERIAL_CITATION
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Unknown,Unknown,Unknown,PRESERVED_SPECIMEN
"Bos indicus Linnaeus, 1758",No Coordinates,No Coordinates,Unknown,Unknown,Unknown,PRESERVED_SPECIMEN
