FamilyID	wild_yak	takin	water_buffalo
fam7066	2	3	2
fam7067	2	3	2
fam7068	3	2	2
fam7069	2	3	2
fam7070	2	3	2
fam7071	3	2	2
fam7072	2	3	2
fam7073	3	2	2
fam7074	2	2	3
fam7075	2	3	2
fam7076	2	3	2
fam7077	2	3	2
fam7078	2	2	3
fam7079	2	2	3
fam7080	2	3	2
fam7081	2	2	3
fam7082	3	2	2
fam7083	2	3	2
fam7084	2	3	2
fam7085	2	2	3
fam7086	2	3	2
fam7087	2	3	2
fam7088	2	3	2
fam7089	2	2	3
fam7090	2	3	2
fam7091	2	2	3
fam7092	2	2	3
fam7093	2	3	2
fam7094	2	3	2
fam7095	3	2	2
fam7096	2	3	2
fam7097	2	3	2
fam7098	2	3	2
fam7099	2	3	2
fam7100	2	3	2
fam7101	2	2	3
fam7102	2	3	2
fam7103	2	3	2
fam7104	2	3	2
fam7105	2	2	3
fam7106	2	3	2
fam7107	2	3	2
fam7108	2	3	2
fam7109	2	3	2
fam7110	2	3	2
fam7111	2	3	2
fam7112	2	3	2
fam7113	2	3	2
fam7114	2	3	2
fam7115	3	2	2
fam7116	2	3	2
fam7117	2	3	2
fam7118	2	2	3
fam7119	2	3	2
fam7120	2	3	2
fam7121	2	3	2
fam7122	2	3	2
fam7123	2	2	3
fam7124	3	2	2
fam7125	2	3	2
fam7126	2	3	2
fam7127	2	3	2
fam7128	2	3	2
fam7129	2	3	2
fam7130	2	3	2
fam7131	2	3	2
fam7132	2	3	2
fam7133	2	3	2
fam7134	2	3	2
fam7135	2	3	2
fam7136	3	2	2
fam7137	2	3	2
fam7138	3	2	2
fam7139	2	2	3
fam7140	2	3	2
fam7141	2	2	3
fam7142	2	2	3
fam7143	2	3	2
fam7144	2	3	2
fam7145	2	3	2
fam7146	2	3	2
fam7147	2	3	2
fam7148	2	2	3
fam7149	2	2	3
fam7150	2	2	3
fam7151	2	3	2
fam7152	2	3	2
fam7153	2	3	2
fam7154	2	3	2
fam7155	2	3	2
fam7156	3	2	2
fam7157	2	2	2
fam7158	2	3	2
fam7159	2	3	2
fam7160	2	3	2
fam7161	2	3	2
fam7162	2	3	2
fam7163	2	3	2
fam7164	2	3	2
fam7165	2	3	2
fam7166	2	3	2
fam7167	3	2	2
fam7168	2	3	2
fam7169	2	3	2
fam7170	2	3	2
fam7171	2	2	3
fam7172	2	3	2
fam7173	3	2	2
fam7174	2	3	2
fam7175	2	3	2
fam7176	2	3	2
fam7177	2	2	3
fam7178	2	2	3
fam7179	2	2	2
fam7180	3	2	2
fam7181	2	2	3
fam7182	2	3	2
fam7183	2	3	2
fam7184	2	3	2
fam7185	2	3	2
fam7186	3	2	2
fam7187	2	3	2
fam7188	2	3	2
fam7189	2	3	2
fam7190	3	2	2
fam7191	2	3	2
fam7192	2	3	2
fam7193	2	2	3
fam7194	2	3	2
fam7195	3	2	2
fam7196	2	3	2
fam7197	2	2	3
fam7198	2	3	2
fam7199	2	3	2
fam7200	2	2	3
fam7201	2	3	2
fam7202	3	2	2
fam7203	2	3	2
fam7204	2	3	2
fam7205	2	3	2
fam7206	3	2	2
fam7207	2	3	2
fam7208	2	3	2
fam7209	2	3	2
fam7210	2	3	2
fam7211	2	3	2
fam7212	2	2	3
fam7213	2	3	2
fam7214	3	2	2
fam7215	3	2	2
fam7216	2	3	2
fam7217	2	2	2
fam7218	2	2	2
fam7219	2	2	2
fam7220	2	2	2
fam7221	2	2	2
fam7222	2	2	2
fam7223	2	2	2
fam7224	2	2	2
fam7225	2	2	2
fam7226	2	2	2
fam7227	2	2	2
fam7228	2	2	2
fam7229	2	2	2
fam7230	2	2	2
fam7231	2	2	2
fam7232	2	2	2
fam7233	2	2	2
fam7234	2	2	2
fam7235	2	2	2
fam7236	2	2	2
fam7237	2	2	2
fam7238	2	2	2
fam7239	2	2	2
fam7240	2	3	2
fam7241	3	2	2
fam7242	2	2	2
fam7243	2	2	3
fam7244	2	3	2
fam7245	2	2	3
fam7246	2	3	2
fam7247	2	2	2
fam7248	2	3	2
fam7249	2	2	2
fam7250	2	2	2
fam7251	2	2	2
fam7252	2	2	2
fam7253	2	3	2
fam7254	2	3	2
fam7255	2	3	2
fam7256	2	3	2
fam7257	2	2	2
fam7258	2	2	2
fam7259	2	2	2
fam7260	2	2	2
fam7261	2	2	2
fam7262	2	2	2
fam7263	2	2	2
fam7264	2	2	2
fam7265	2	2	3
fam7266	2	2	2
fam7267	2	2	2
fam7268	2	2	2
fam7269	2	2	3
fam7270	2	2	2
fam7271	2	3	2
fam7272	2	3	2
fam7273	2	2	2
fam7274	2	2	2
fam7275	2	3	2
fam7276	2	2	2
fam7277	2	3	2
fam7278	2	2	2
fam7279	2	2	2
fam7280	2	2	2
fam7281	2	2	3
fam7282	2	2	3
fam7283	2	3	2
fam7284	2	2	2
fam7285	2	2	2
fam7286	2	2	3
fam7287	2	3	2
fam7288	2	3	2
fam7289	2	2	2
fam7290	2	2	2
fam7291	2	2	2
fam7292	2	3	2
fam7293	2	2	3
fam7294	2	3	2
fam7295	2	2	2
fam7296	2	2	3
fam7297	2	3	2
fam7298	2	2	2
fam7299	2	2	2
fam7300	2	2	2
fam7301	2	2	2
fam7302	2	3	2
fam7303	2	2	2
fam7304	2	2	2
fam7305	2	2	2
fam7306	2	2	2
fam7307	2	2	2
fam7308	2	2	2
fam7309	2	3	2
fam7310	2	2	2
fam7311	2	3	2
fam7312	2	3	2
fam7313	2	2	2
fam7314	2	2	2
fam7315	2	2	2
fam7316	2	2	2
fam7317	2	2	2
fam7318	2	2	2
fam7319	2	2	2
fam7320	2	2	2
fam7321	2	2	2
fam7322	2	2	3
fam7323	2	3	2
fam7324	2	2	2
fam7325	2	2	2
fam7326	2	2	2
fam7327	2	2	2
fam7328	2	2	2
fam7329	2	3	2
fam7330	2	2	2
fam7331	2	2	2
fam7332	2	3	2
fam7333	2	2	2
fam7334	2	2	2
fam7335	2	2	2
fam7336	2	3	2
fam7337	2	3	2
fam7338	2	2	2
fam7339	2	2	2
fam7340	2	2	2
fam7341	2	2	2
fam7342	2	3	2
fam7343	2	3	2
fam7344	2	2	2
fam7345	2	2	2
fam7346	2	2	2
fam7347	2	3	2
fam7348	2	3	2
fam7349	2	2	2
fam7350	2	2	2
fam7351	2	3	2
fam7352	2	3	2
fam7353	2	2	2
fam7354	2	2	2
fam7355	2	3	2
fam7356	2	2	2
fam7357	2	2	2
fam7358	2	2	2
fam7359	2	2	2
fam7360	2	2	2
fam7361	2	2	2
fam7362	2	2	2
fam7363	2	3	2
fam7364	2	2	2
fam7365	2	3	2
fam7366	2	2	2
fam7367	2	2	2
fam7368	2	3	2
fam7369	2	3	2
fam7370	2	3	2
fam7371	2	3	2
fam7372	2	3	2
fam7373	2	3	2
fam7374	2	3	2
fam7375	2	3	2
fam7376	2	2	2
fam7377	2	2	2
fam7378	2	2	2
fam7379	2	2	2
fam7380	2	2	2
fam7381	2	3	2
fam7382	2	3	2
fam7383	2	3	2
fam7384	2	2	2
fam7385	2	2	2
fam7386	2	2	2
fam7387	2	2	3
fam7388	2	2	3
fam7389	2	3	2
fam7390	2	3	2
fam7391	2	2	2
fam7392	2	3	2
fam7393	2	2	3
fam7394	2	3	2
fam7395	2	2	2
fam7396	2	3	2
fam7397	2	2	2
fam7398	2	3	2
fam7399	2	3	2
fam7400	2	2	2
fam7401	2	3	2
fam7402	2	3	2
fam7403	2	2	2
fam7404	2	2	2
fam7405	2	2	2
fam7406	2	3	2
fam7407	2	2	2
fam7408	2	2	2
fam7409	2	2	2
fam7410	2	2	2
fam7411	2	2	3
fam7412	2	2	2
fam7413	2	2	2
fam7414	2	3	2
fam7415	2	2	2
fam7416	2	2	2
fam7417	2	2	2
fam7418	2	2	2
fam7419	2	2	2
fam7420	2	3	2
fam7421	2	2	2
fam7422	2	2	2
fam7423	2	2	2
fam7424	2	2	2
fam7425	2	2	2
fam7426	2	2	2
fam7427	2	2	2
fam7428	2	2	2
fam7429	2	3	2
fam7430	2	2	2
fam7431	2	2	2
fam7432	2	2	2
fam7433	2	2	2
fam7434	2	2	2
fam7435	2	2	2
fam7436	2	2	2
fam7437	2	2	2
fam7438	2	2	2
fam7439	2	2	2
fam7440	2	2	2
fam7441	2	2	2
fam7442	2	2	2
fam7443	2	2	2
fam7444	2	2	2
fam7445	2	2	2
fam7446	2	2	2
fam7447	2	2	2
fam7448	2	2	2
fam7449	2	2	2
fam7450	2	2	2
fam7451	2	2	2
fam7452	2	2	2
fam7453	2	2	2
fam7454	2	2	2
fam7455	2	2	2
fam7456	2	2	2
fam7457	2	2	2
fam7458	2	2	2
fam7459	2	2	2
fam7460	2	3	2
fam7461	2	3	2
fam7462	2	3	2
fam7463	2	2	3
fam7464	2	2	2
fam7465	2	3	2
fam7466	2	3	2
fam7467	2	3	2
fam7468	3	2	2
fam7469	2	3	2
fam7470	2	3	2
fam7471	2	2	2
fam7472	2	2	2
fam7473	2	2	2
fam7474	2	2	2
fam7475	2	2	2
fam7476	2	2	2
fam7477	2	2	2
fam7478	2	2	2
fam7479	2	2	2
fam7480	2	2	2
fam7481	2	2	2
fam7482	2	2	2
fam7483	2	2	3
fam7484	2	2	2
fam7485	2	3	2
fam7486	2	3	2
fam7487	2	2	2
fam7488	2	3	2
fam7489	2	2	2
fam7490	2	2	2
fam7491	2	2	2
fam7492	2	2	3
fam7493	2	2	2
fam7494	2	2	2
fam7495	2	3	2
fam7496	2	3	2
fam7497	2	2	2
fam7498	2	2	2
fam7499	2	2	2
fam7500	2	2	2
fam7501	2	2	2
fam7502	2	2	2
fam7503	2	2	2
fam7504	2	2	2
fam7505	2	2	2
fam7506	2	2	2
fam7507	2	2	2
fam7508	2	2	2
fam7509	2	2	2
fam7510	2	2	2
fam7511	2	2	2
fam7512	2	2	2
fam7513	2	2	2
fam7514	2	2	2
fam7515	2	2	2
fam7516	2	2	2
fam7517	2	2	2
fam7518	2	2	2
fam7519	2	2	2
fam7520	2	2	2
fam7521	2	2	2
fam7522	2	2	2
fam7523	2	2	2
fam7524	2	2	2
fam7525	2	2	2
fam7526	2	2	2
fam7527	2	2	2
fam7528	2	2	2
fam7529	2	2	2
fam7530	2	2	2
fam7531	2	2	2
fam7532	2	2	2
fam7533	2	2	2
fam7534	2	2	2
fam7535	2	2	2
fam7536	2	2	2
fam7537	2	2	2
fam7538	2	2	2
fam7539	2	2	2
fam7540	2	2	2
fam7541	2	2	2
fam7542	2	2	2
fam7543	2	2	2
fam7544	2	2	2
fam7545	2	2	2
fam7546	2	2	2
fam7547	2	2	2
fam7548	2	2	2
fam7549	2	2	2
fam7550	2	2	2
fam7551	2	2	2
fam7552	2	2	2
fam7553	2	2	2
fam7554	2	2	2
fam7555	2	2	2
fam7556	2	2	2
fam7557	2	2	2
fam7558	2	2	2
fam7559	2	2	2
fam7560	2	2	2
fam7561	2	2	2
fam7562	2	2	2
fam7563	2	2	2
fam7564	2	2	2
fam7565	2	2	2
fam7566	2	2	2
fam7567	2	2	2
fam7568	2	2	2
fam7569	2	2	2
fam7570	2	2	2
fam7571	2	2	2
fam7572	2	2	2
fam7573	2	2	2
fam7574	2	2	2
fam7575	2	2	2
fam7576	2	2	2
fam7577	2	2	2
fam7578	2	2	2
fam7579	2	2	2
fam7580	2	2	2
fam7581	2	2	2
fam7582	2	2	2
fam7583	2	2	2
fam7584	2	2	2
fam7585	2	2	2
fam7586	2	2	2
fam7587	2	2	2
fam7588	2	2	2
fam7589	2	2	2
fam7590	2	2	2
fam7591	2	2	2
fam7592	2	2	2
fam7593	2	2	2
fam7594	2	2	2
fam7595	2	2	2
fam7596	2	2	2
fam7597	2	2	2
fam7598	2	2	2
fam7599	2	2	2
fam7600	2	2	2
fam7601	2	2	2
fam7602	2	2	2
fam7603	2	2	2
fam7604	2	2	2
fam7605	2	2	2
fam7606	2	2	2
fam7607	2	2	2
fam7608	2	2	2
fam7609	2	2	2
fam7610	2	2	2
fam7611	2	2	2
fam7612	2	2	2
fam7613	2	2	2
fam7614	2	2	2
fam7615	2	2	2
fam7616	2	2	2
fam7617	2	2	2
fam7618	2	2	2
fam7619	2	2	2
fam7620	2	2	2
fam7621	2	2	2
fam7622	2	2	2
fam7623	2	2	2
fam7624	2	2	2
fam7625	2	2	2
fam7626	2	2	2
fam7627	2	2	2
fam7628	2	2	2
fam7629	2	2	2
fam7630	2	2	2
fam7631	2	2	2
fam7632	2	2	2
fam7633	2	2	2
fam7634	2	2	2
fam7635	2	2	2
fam7636	2	2	2
fam7637	2	2	2
fam7638	2	2	2
fam7639	2	2	2
fam7640	2	2	2
fam7641	2	2	2
fam7642	2	2	2
fam7643	2	2	2
fam7644	2	2	2
fam7645	2	2	2
fam7646	2	2	2
fam7647	2	2	2
fam7648	2	2	2
fam7649	2	2	2
fam7650	2	2	2
fam7651	2	2	2
fam7652	2	2	2
fam7653	2	2	2
fam7654	2	2	2
fam7655	2	2	2
fam7656	2	2	2
fam7657	2	2	2
fam7658	2	2	2
fam7659	2	2	2
fam7660	2	2	2
fam7661	2	2	2
fam7662	2	2	2
fam7663	2	2	2
fam7664	2	2	2
fam7665	2	2	2
fam7666	2	2	2
fam7667	2	2	2
fam7668	2	2	2
fam7669	2	2	2
fam7670	2	2	2
fam7671	2	2	2
fam7672	2	2	2
fam7673	2	2	2
fam7674	2	2	2
fam7675	2	2	2
fam7676	2	2	2
fam7677	2	2	2
fam7678	2	2	2
fam7679	2	2	2
fam7680	2	2	2
fam7681	2	2	2
fam7682	2	2	2
fam7683	2	2	2
fam7684	2	2	2
fam7685	2	2	2
fam7686	2	2	2
fam7687	2	2	2
fam7688	2	2	2
fam7689	2	2	2
fam7690	2	2	2
fam7691	2	2	2
fam7692	2	2	2
fam7693	2	2	2
fam7694	2	2	2
fam7695	2	2	2
fam7696	2	2	2
fam7697	2	2	2
fam7698	2	2	2
fam7699	2	2	2
fam7700	2	2	2
fam7701	2	2	2
fam7702	2	2	2
fam7703	2	2	2
fam7704	2	2	2
fam7705	2	2	2
fam7706	2	2	2
fam7707	2	2	2
fam7708	2	2	2
fam7709	2	2	2
fam7710	2	2	2
fam7711	2	2	2
fam7712	2	2	2
fam7713	2	2	2
fam7714	2	2	2
fam7715	2	2	2
fam7716	2	2	2
fam7717	2	2	2
fam7718	2	2	2
fam7719	2	2	2
fam7720	2	2	2
fam7721	2	2	2
fam7722	2	2	2
fam7723	2	2	2
fam7724	2	2	2
fam7725	2	2	2
fam7726	2	2	2
fam7727	2	2	2
fam7728	2	2	2
fam7729	2	2	2
fam7730	2	2	2
fam7731	2	2	2
fam7732	2	2	2
fam7733	2	2	2
fam7734	2	2	2
fam7735	2	2	2
fam7736	2	2	2
fam7737	2	2	2
fam7738	2	2	2
fam7739	2	2	2
fam7740	2	2	2
fam7741	2	2	2
fam7742	2	2	2
fam7743	2	2	2
fam7744	2	2	2
fam7745	2	2	2
fam7746	2	2	2
fam7747	2	2	2
fam7748	2	2	2
fam7749	2	2	2
fam7750	2	2	2
fam7751	2	2	2
fam7752	2	2	2
fam7753	2	2	2
fam7754	2	2	2
fam7755	2	2	2
fam7756	2	2	2
fam7757	2	2	2
fam7758	2	2	2
fam7759	2	2	2
fam7760	2	2	2
fam7761	2	2	2
fam7762	2	2	2
fam7763	2	2	2
fam7764	2	2	2
fam7765	2	2	2
fam7766	2	2	2
fam7767	2	2	2
fam7768	2	2	2
fam7769	2	2	2
fam7770	2	2	2
fam7771	2	2	2
fam7772	2	2	2
fam7773	2	2	2
fam7774	2	2	2
fam7775	2	2	2
fam7776	2	2	2
fam7777	2	2	2
fam7778	2	2	2
fam7779	2	2	2
fam7780	2	2	2
fam7781	2	2	2
fam7782	2	2	2
fam7783	2	2	2
fam7784	2	2	2
fam7785	2	2	2
fam7786	2	2	2
fam7787	2	2	2
fam7788	2	2	2
fam7789	2	2	2
fam7790	2	2	2
fam7791	2	2	2
fam7792	2	2	2
fam7793	2	2	2
fam7794	2	2	2
fam7795	2	2	2
fam7796	2	2	2
fam7797	2	2	2
fam7798	2	2	2
fam7799	2	2	2
fam7800	2	2	2
fam7801	2	2	2
fam7802	2	2	2
fam7803	2	2	2
fam7804	2	2	2
fam7805	2	2	2
fam7806	2	2	2
fam7807	2	2	2
fam7808	2	2	2
fam7809	2	2	2
fam7810	2	2	2
fam7811	2	2	2
fam7812	2	2	2
fam7813	2	2	2
fam7814	2	2	2
fam7815	2	2	2
fam7816	2	2	2
fam7817	2	2	2
fam7818	2	2	2
fam7819	2	2	2
fam7820	2	2	2
fam7821	2	2	2
fam7822	2	2	2
fam7823	2	2	2
fam7824	2	2	2
fam7825	2	2	2
fam7826	2	2	2
fam7827	2	2	2
fam7828	2	2	2
fam7829	2	2	2
fam7830	2	2	2
fam7831	2	2	2
fam7832	2	2	2
fam7833	2	2	2
fam7834	2	2	2
fam7835	2	2	2
fam7836	2	2	2
fam7837	2	2	2
fam7838	2	2	2
fam7839	2	2	2
fam7840	2	2	2
fam7841	2	2	2
fam7842	2	2	2
fam7843	2	2	2
fam7844	2	2	2
fam7845	2	2	2
fam7846	2	2	2
fam7847	2	2	2
fam7848	2	2	2
fam7849	2	2	2
fam7850	2	2	2
fam7851	2	2	2
fam7852	2	2	2
fam7853	2	2	2
fam7854	2	2	2
fam7855	2	2	2
fam7856	2	2	2
fam7857	2	2	2
fam7858	2	2	2
fam7859	2	2	2
fam7860	2	2	2
fam7861	2	2	2
fam7862	2	2	2
fam7863	2	2	2
fam7864	2	2	2
fam7865	2	2	2
fam7866	2	2	2
fam7867	2	2	2
fam7868	2	2	2
fam7869	2	2	2
fam7870	2	2	2
fam7871	2	2	2
fam7872	2	2	2
fam7873	2	2	2
fam7874	2	2	2
fam7875	2	2	2
fam7876	2	2	2
fam7877	2	2	2
fam7878	2	2	2
fam7879	2	2	2
fam7880	2	2	2
fam7881	2	2	2
fam7882	2	2	2
fam7883	2	2	2
fam7884	2	2	2
fam7885	2	2	2
fam7886	2	2	2
fam7887	2	2	2
fam7888	2	2	2
fam7889	2	2	2
fam7890	2	2	2
fam7891	2	2	2
fam7892	2	2	2
fam7893	2	2	2
fam7894	2	2	2
fam7895	2	2	2
fam7896	2	2	2
fam7897	2	2	2
fam7898	2	2	2
fam7899	2	2	2
fam7900	2	2	2
fam7901	2	2	2
fam7902	2	2	2
fam7903	2	2	2
fam7904	2	2	2
fam7905	2	2	2
fam7906	2	2	2
fam7907	2	2	2
fam7908	2	2	2
fam7909	2	2	2
fam7910	2	2	2
fam7911	2	2	2
fam7912	2	2	2
fam7913	2	2	2
fam7914	2	2	2
fam7915	2	2	2
fam7916	2	2	2
fam7917	2	2	2
fam7918	2	2	2
fam7919	2	2	2
fam7920	2	2	2
fam7921	2	2	2
fam7922	2	2	2
fam7923	2	2	2
fam7924	2	2	2
fam7925	2	2	2
fam7926	2	2	2
fam7927	2	2	2
fam7928	2	2	2
fam7929	2	2	2
fam7930	2	2	2
fam7931	2	2	2
fam7932	2	2	2
fam7933	2	2	2
fam7934	2	2	2
fam7935	2	2	2
fam7936	2	2	2
fam7937	2	2	2
fam7938	2	2	2
fam7939	2	2	2
fam7940	2	2	2
fam7941	2	2	2
fam7942	2	2	2
fam7943	2	2	2
fam7944	2	2	2
fam7945	2	2	2
fam7946	2	2	2
fam7947	2	2	2
fam7948	2	2	2
fam7949	2	2	2
fam7950	2	2	2
fam7951	2	2	2
fam7952	2	2	2
fam7953	2	2	2
fam7954	2	2	2
fam7955	2	2	2
fam7956	2	2	2
fam7957	2	2	2
fam7958	2	2	2
fam7959	2	2	2
fam7960	2	2	2
fam7961	2	2	2
fam7962	2	2	2
fam7963	2	2	2
fam7964	2	2	2
fam7965	2	2	2
fam7966	2	2	2
fam7967	2	2	2
fam7968	2	2	2
fam7969	2	2	2
fam7970	2	2	2
fam7971	2	2	2
fam7972	2	2	2
fam7973	2	2	2
fam7974	2	2	2
fam7975	2	2	2
fam7976	2	2	2
fam7977	2	2	2
fam7978	2	2	2
fam7979	2	2	2
fam7980	2	2	2
fam7981	2	2	2
fam7982	2	2	2
fam7983	2	2	2
fam7984	2	2	2
fam7985	2	2	2
fam7986	2	2	2
fam7987	2	2	2
fam7988	2	2	2
fam7989	2	2	2
fam7990	2	2	2
fam7991	2	2	2
fam7992	2	2	2
fam7993	2	2	2
fam7994	2	2	2
fam7995	2	2	2
fam7996	2	2	2
fam7997	2	2	2
fam7998	2	2	2
fam7999	2	2	2
fam8000	2	2	2
fam8001	2	2	2
fam8002	2	2	2
fam8003	2	2	2
fam8004	2	2	2
fam8005	2	2	2
fam8006	2	2	2
fam8007	2	2	2
fam8008	2	2	2
fam8009	2	2	2
fam8010	2	2	2
fam8011	2	2	2
fam8012	2	2	2
fam8013	2	2	2
fam8014	2	2	2
fam8015	2	2	2
fam8016	2	2	2
fam8017	2	2	2
fam8018	2	2	2
fam8019	2	2	2
fam8020	2	2	2
fam8021	2	2	2
fam8022	2	2	2
fam8023	2	2	2
fam8024	2	2	2
fam8025	2	2	2
fam8026	2	2	2
fam8027	2	2	2
fam8028	2	2	2
fam8029	2	2	2
fam8030	2	2	2
fam8031	2	2	2
fam8032	2	2	2
fam8033	2	2	2
fam8034	2	2	2
fam8035	2	2	2
fam8036	2	2	2
fam8037	2	2	2
fam8038	2	2	2
fam8039	2	2	2
fam8040	2	2	2
fam8041	2	2	2
fam8042	2	2	2
fam8043	2	2	2
fam8044	2	2	2
fam8045	2	2	2
fam8046	2	2	2
fam8047	2	2	2
fam8048	2	2	2
fam8049	2	2	2
fam8050	2	2	2
fam8051	2	2	2
fam8052	2	2	2
fam8053	2	2	2
fam8054	2	2	2
fam8055	2	2	2
fam8056	2	2	2
fam8057	2	2	2
fam8058	2	2	2
fam8059	2	2	2
fam8060	2	2	2
fam8061	2	2	2
fam8062	2	2	2
fam8063	2	2	2
fam8064	2	2	2
fam8065	2	2	2
fam8066	2	2	2
fam8067	2	2	2
fam8068	2	2	2
fam8069	2	2	2
fam8070	2	2	2
fam8071	2	2	2
fam8072	2	2	2
fam8073	2	2	2
fam8074	2	2	2
fam8075	2	2	2
fam8076	2	2	2
fam8077	2	2	2
fam8078	2	2	2
fam8079	2	2	2
fam8080	2	2	2
fam8081	2	2	2
fam8082	2	2	2
fam8083	2	2	2
fam8084	2	2	2
fam8085	2	2	2
fam8086	2	2	2
fam8087	2	2	2
fam8088	2	2	2
fam8089	2	2	2
fam8090	2	2	2
fam8091	2	2	2
fam8092	2	2	2
fam8093	2	2	2
fam8094	2	2	2
fam8095	2	2	2
fam8096	2	2	2
fam8097	2	2	2
fam8098	2	2	2
fam8099	2	2	2
fam8100	2	2	2
fam8101	2	2	2
fam8102	2	2	2
fam8103	2	2	2
fam8104	2	2	2
fam8105	2	2	2
fam8106	2	2	2
fam8107	2	2	2
fam8108	2	2	2
fam8109	2	2	2
fam8110	2	2	2
fam8111	2	2	2
fam8112	2	2	2
fam8113	2	2	2
fam8114	2	2	2
fam8115	2	2	2
fam8116	2	2	2
fam8117	2	2	2
fam8118	2	2	2
fam8119	2	2	2
fam8120	2	2	2
fam8121	2	2	2
fam8122	2	2	2
fam8123	2	2	2
fam8124	2	2	2
fam8125	2	2	2
fam8126	2	2	2
fam8127	2	2	2
fam8128	2	2	2
fam8129	2	2	2
fam8130	2	2	2
fam8131	2	2	2
fam8132	2	2	2
fam8133	2	2	2
fam8134	2	2	2
fam8135	2	2	2
fam8136	2	2	2
fam8137	2	2	2
fam8138	2	2	2
fam8139	2	2	2
fam8140	2	2	2
fam8141	2	2	2
fam8142	2	2	2
fam8143	2	2	2
fam8144	2	2	2
fam8145	2	2	2
fam8146	2	2	2
fam8147	2	2	2
fam8148	2	2	2
fam8149	2	2	2
fam8150	2	2	2
fam8151	2	2	2
fam8152	2	2	2
fam8153	2	2	2
fam8154	2	2	2
fam8155	2	2	2
fam8156	2	2	2
fam8157	2	2	2
fam8158	2	2	2
fam8159	2	2	2
fam8160	2	2	2
fam8161	2	2	2
fam8162	2	2	2
fam8163	2	2	2
fam8164	2	2	2
fam8165	2	2	2
fam8166	2	2	2
fam8167	2	2	2
fam8168	2	2	2
fam8169	2	2	2
fam8170	2	2	2
fam8171	2	2	2
fam8172	2	2	2
fam8173	2	2	2
fam8174	2	2	2
fam8175	2	2	2
fam8176	2	2	2
fam8177	2	2	2
fam8178	2	2	2
fam8179	2	2	2
fam8180	2	2	2
fam8181	2	2	2
fam8182	2	2	2
fam8183	2	2	2
fam8184	2	2	2
fam8185	2	2	2
fam8186	2	2	2
fam8187	2	2	2
fam8188	2	2	2
fam8189	2	2	2
fam8190	2	2	2
fam8191	2	2	2
fam8192	2	2	2
fam8193	2	2	2
fam8194	2	2	2
fam8195	2	2	2
fam8196	2	2	2
fam8197	2	2	2
fam8198	2	2	2
fam8199	2	2	2
fam8200	2	2	2
fam8201	2	2	2
fam8202	2	2	2
fam8203	2	2	2
fam8204	2	2	2
fam8205	2	2	2
fam8206	2	2	2
fam8207	2	2	2
fam8208	2	2	2
fam8209	2	2	2
fam8210	2	2	2
fam8211	2	2	2
fam8212	2	2	2
fam8213	2	2	2
fam8214	2	2	2
fam8215	2	2	2
fam8216	2	2	2
fam8217	2	2	2
fam8218	2	2	2
fam8219	2	2	2
fam8220	2	2	2
fam8221	2	2	2
fam8222	2	2	2
fam8223	2	2	2
fam8224	2	2	2
fam8225	2	2	2
fam8226	2	2	2
fam8227	2	2	2
fam8228	2	2	2
fam8229	2	2	2
fam8230	2	2	2
fam8231	2	2	2
fam8232	2	2	2
fam8233	2	2	2
fam8234	2	2	2
fam8235	2	2	2
fam8236	2	2	2
fam8237	2	2	2
fam8238	2	2	2
fam8239	2	2	2
fam8240	2	2	2
fam8241	2	2	2
fam8242	2	2	2
fam8243	2	2	2
fam8244	2	2	2
fam8245	2	2	2
fam8246	2	2	2
fam8247	2	2	2
fam8248	2	2	2
fam8249	2	2	2
fam8250	2	2	2
fam8251	2	2	2
fam8252	2	2	2
fam8253	2	2	2
fam8254	2	2	2
fam8255	2	2	2
fam8256	2	2	2
fam8257	2	2	2
fam8258	2	2	2
fam8259	2	2	2
fam8260	2	2	2
fam8261	2	2	2
fam8262	2	2	2
fam8263	2	2	2
fam8264	2	2	2
fam8265	2	2	2
fam8266	2	2	2
fam8267	2	2	2
fam8268	2	2	2
fam8269	2	2	2
fam8270	2	2	2
fam8271	2	2	2
fam8272	2	2	2
fam8273	2	2	2
fam8274	2	2	2
fam8275	2	2	2
fam8276	2	2	2
fam8277	2	2	2
fam8278	2	2	2
fam8279	2	2	2
fam8280	2	2	2
fam8281	2	2	2
fam8282	2	2	2
fam8283	2	2	2
fam8284	2	2	2
fam8285	2	2	2
fam8286	2	2	2
fam8287	2	2	2
fam8288	2	2	2
fam8289	2	2	2
fam8290	2	2	2
fam8291	2	2	2
fam8292	2	2	2
fam8293	2	2	2
fam8294	2	2	2
fam8295	2	2	2
fam8296	2	2	2
fam8297	2	2	2
fam8298	2	2	2
fam8299	2	2	2
fam8300	2	2	2
fam8301	2	2	2
fam8302	2	2	2
fam8303	2	2	2
fam8304	2	2	2
fam8305	2	2	2
fam8306	2	2	2
fam8307	2	2	2
fam8308	2	2	2
fam8309	2	2	2
fam8310	2	2	2
fam8311	2	2	2
fam8312	2	2	2
fam8313	2	2	2
fam8314	2	2	2
fam8315	2	2	2
fam8316	2	2	2
fam8317	2	2	2
fam8318	2	2	2
fam8319	2	2	2
fam8320	2	2	2
fam8321	2	2	2
fam8322	2	2	2
fam8323	2	2	2
fam8324	2	2	2
fam8325	2	2	2
fam8326	2	2	2
fam8327	2	2	2
fam8328	2	2	2
fam8329	2	2	2
fam8330	2	2	2
fam8331	2	2	2
fam8332	2	2	2
fam8333	2	2	2
fam8334	2	2	2
fam8335	2	2	2
